==========
일반 데이터 보고서
==========

시험 데이타 파일 : C:\Zive Data\Smart Interface\Experiments\Data\박겸손\FC OCP test -0_01C_cyc\20230302\OCP_full cell _6_026.wrd
테스트 기간 : 2023-03-02 21:54:08 ~ 2023-03-11 22:49:40
데이터 개수 : 13017
시험자 성명 : 
상품 번호 : 
메모 : 
조건 파일명 : C:\Zive Data\Smart Interface\Experiments\Schedule\FC OCP test -0.01C.cyc
단계 개수 : 7

--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
인덱스         	시험_시간(s)   	사이클_번호    	사이클_시간(s) 	단계_번호      	단계_시간(s)   	전류(A)        	전압(V)        	IR(ohm)       	보조전압1(V)   	보조전압2(V)   	보조전압3(V)   	온도('C)       	OCP(V)         	파워(W)        	부하(Ohm)      	누적_용량(Ah)  	절대값_용량(Ah)	전류_범위      
--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
4740          	3:06:59:00.210	1             	3:06:59:00.210	4             	3:05:59:00.000	3.81945E-005  	3.94017E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50493E-004  	1.03161E+005  	2.97848E-003  	2.97848E-003  	100uA         
4741          	3:07:00:00.210	1             	3:07:00:00.210	4             	3:06:00:00.000	3.81945E-005  	3.94065E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50511E-004  	1.03173E+005  	2.97912E-003  	2.97912E-003  	100uA         
4742          	3:07:01:00.210	1             	3:07:01:00.210	4             	3:06:01:00.000	3.81945E-005  	3.94049E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50505E-004  	1.03169E+005  	2.97975E-003  	2.97975E-003  	100uA         
4743          	3:07:02:00.210	1             	3:07:02:00.210	4             	3:06:02:00.000	3.81945E-005  	3.94065E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50511E-004  	1.03173E+005  	2.98039E-003  	2.98039E-003  	100uA         
4744          	3:07:03:00.210	1             	3:07:03:00.210	4             	3:06:03:00.000	3.81945E-005  	3.94097E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50523E-004  	1.03182E+005  	2.98103E-003  	2.98103E-003  	100uA         
4745          	3:07:04:00.210	1             	3:07:04:00.210	4             	3:06:04:00.000	3.81945E-005  	3.94097E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50523E-004  	1.03182E+005  	2.98166E-003  	2.98166E-003  	100uA         
4746          	3:07:05:00.210	1             	3:07:05:00.210	4             	3:06:05:00.000	3.81945E-005  	3.94112E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50529E-004  	1.03186E+005  	2.98230E-003  	2.98230E-003  	100uA         
4747          	3:07:06:00.210	1             	3:07:06:00.210	4             	3:06:06:00.000	3.81945E-005  	3.94128E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50535E-004  	1.03190E+005  	2.98294E-003  	2.98294E-003  	100uA         
4748          	3:07:07:00.210	1             	3:07:07:00.210	4             	3:06:07:00.000	3.81945E-005  	3.94128E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50535E-004  	1.03190E+005  	2.98357E-003  	2.98357E-003  	100uA         
4749          	3:07:08:00.210	1             	3:07:08:00.210	4             	3:06:08:00.000	3.81975E-005  	3.94176E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50565E-004  	1.03194E+005  	2.98421E-003  	2.98421E-003  	100uA         
4750          	3:07:09:00.210	1             	3:07:09:00.210	4             	3:06:09:00.000	3.81945E-005  	3.94176E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50553E-004  	1.03202E+005  	2.98484E-003  	2.98485E-003  	100uA         
4751          	3:07:10:00.210	1             	3:07:10:00.210	4             	3:06:10:00.000	3.81945E-005  	3.94192E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50559E-004  	1.03206E+005  	2.98548E-003  	2.98548E-003  	100uA         
4752          	3:07:11:00.210	1             	3:07:11:00.210	4             	3:06:11:00.000	3.81975E-005  	3.94192E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50571E-004  	1.03198E+005  	2.98612E-003  	2.98612E-003  	100uA         
4753          	3:07:12:00.210	1             	3:07:12:00.210	4             	3:06:12:00.000	3.81975E-005  	3.94208E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50578E-004  	1.03202E+005  	2.98675E-003  	2.98676E-003  	100uA         
4754          	3:07:13:00.210	1             	3:07:13:00.210	4             	3:06:13:00.000	3.81975E-005  	3.94223E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50584E-004  	1.03207E+005  	2.98739E-003  	2.98739E-003  	100uA         
4755          	3:07:14:00.210	1             	3:07:14:00.210	4             	3:06:14:00.000	3.81975E-005  	3.94255E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50596E-004  	1.03215E+005  	2.98803E-003  	2.98803E-003  	100uA         
4756          	3:07:15:00.210	1             	3:07:15:00.210	4             	3:06:15:00.000	3.81975E-005  	3.94239E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50590E-004  	1.03211E+005  	2.98866E-003  	2.98867E-003  	100uA         
4757          	3:07:16:00.210	1             	3:07:16:00.210	4             	3:06:16:00.000	3.81914E-005  	3.94255E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50572E-004  	1.03231E+005  	2.98930E-003  	2.98930E-003  	100uA         
4758          	3:07:17:00.210	1             	3:07:17:00.210	4             	3:06:17:00.000	3.81975E-005  	3.94287E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50608E-004  	1.03223E+005  	2.98994E-003  	2.98994E-003  	100uA         
4759          	3:07:18:00.210	1             	3:07:18:00.210	4             	3:06:18:00.000	3.81914E-005  	3.94318E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50596E-004  	1.03248E+005  	2.99057E-003  	2.99058E-003  	100uA         
4760          	3:07:19:00.210	1             	3:07:19:00.210	4             	3:06:19:00.000	3.81945E-005  	3.94318E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50608E-004  	1.03240E+005  	2.99121E-003  	2.99121E-003  	100uA         
4761          	3:07:20:00.210	1             	3:07:20:00.210	4             	3:06:20:00.000	3.81914E-005  	3.94318E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50596E-004  	1.03248E+005  	2.99185E-003  	2.99185E-003  	100uA         
4762          	3:07:21:00.210	1             	3:07:21:00.210	4             	3:06:21:00.000	3.81975E-005  	3.94334E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50626E-004  	1.03236E+005  	2.99248E-003  	2.99249E-003  	100uA         
4763          	3:07:22:00.210	1             	3:07:22:00.210	4             	3:06:22:00.000	3.81975E-005  	3.94350E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50632E-004  	1.03240E+005  	2.99312E-003  	2.99312E-003  	100uA         
4764          	3:07:23:00.210	1             	3:07:23:00.210	4             	3:06:23:00.000	3.81914E-005  	3.94350E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50608E-004  	1.03256E+005  	2.99376E-003  	2.99376E-003  	100uA         
4765          	3:07:24:00.210	1             	3:07:24:00.210	4             	3:06:24:00.000	3.81945E-005  	3.94366E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50626E-004  	1.03252E+005  	2.99439E-003  	2.99440E-003  	100uA         
4766          	3:07:25:00.210	1             	3:07:25:00.210	4             	3:06:25:00.000	3.81975E-005  	3.94382E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50644E-004  	1.03248E+005  	2.99503E-003  	2.99503E-003  	100uA         
4767          	3:07:26:00.210	1             	3:07:26:00.210	4             	3:06:26:00.000	3.81914E-005  	3.94414E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50632E-004  	1.03273E+005  	2.99567E-003  	2.99567E-003  	100uA         
4768          	3:07:27:00.210	1             	3:07:27:00.210	4             	3:06:27:00.000	3.81975E-005  	3.94414E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50656E-004  	1.03256E+005  	2.99630E-003  	2.99631E-003  	100uA         
4769          	3:07:28:00.210	1             	3:07:28:00.210	4             	3:06:28:00.000	3.81945E-005  	3.94429E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50650E-004  	1.03269E+005  	2.99694E-003  	2.99694E-003  	100uA         
4770          	3:07:29:00.210	1             	3:07:29:00.210	4             	3:06:29:00.000	3.81945E-005  	3.94445E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50656E-004  	1.03273E+005  	2.99758E-003  	2.99758E-003  	100uA         
4771          	3:07:30:00.210	1             	3:07:30:00.210	4             	3:06:30:00.000	3.81945E-005  	3.94477E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50668E-004  	1.03281E+005  	2.99821E-003  	2.99822E-003  	100uA         
4772          	3:07:31:00.210	1             	3:07:31:00.210	4             	3:06:31:00.000	3.81945E-005  	3.94477E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50668E-004  	1.03281E+005  	2.99885E-003  	2.99885E-003  	100uA         
4773          	3:07:32:00.210	1             	3:07:32:00.210	4             	3:06:32:00.000	3.81914E-005  	3.94493E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50662E-004  	1.03294E+005  	2.99949E-003  	2.99949E-003  	100uA         
4774          	3:07:33:00.210	1             	3:07:33:00.210	4             	3:06:33:00.000	3.81945E-005  	3.94493E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50674E-004  	1.03285E+005  	3.00012E-003  	3.00012E-003  	100uA         
4775          	3:07:34:00.210	1             	3:07:34:00.210	4             	3:06:34:00.000	3.81945E-005  	3.94524E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50686E-004  	1.03294E+005  	3.00076E-003  	3.00076E-003  	100uA         
4776          	3:07:35:00.210	1             	3:07:35:00.210	4             	3:06:35:00.000	3.81945E-005  	3.94524E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50686E-004  	1.03294E+005  	3.00140E-003  	3.00140E-003  	100uA         
4777          	3:07:36:00.210	1             	3:07:36:00.210	4             	3:06:36:00.000	3.81945E-005  	3.94556E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50699E-004  	1.03302E+005  	3.00203E-003  	3.00203E-003  	100uA         
4778          	3:07:37:00.210	1             	3:07:37:00.210	4             	3:06:37:00.000	3.81945E-005  	3.94556E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50699E-004  	1.03302E+005  	3.00267E-003  	3.00267E-003  	100uA         
4779          	3:07:38:00.210	1             	3:07:38:00.210	4             	3:06:38:00.000	3.81975E-005  	3.94572E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50717E-004  	1.03298E+005  	3.00331E-003  	3.00331E-003  	100uA         
4780          	3:07:39:00.210	1             	3:07:39:00.210	4             	3:06:39:00.000	3.81975E-005  	3.94572E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50717E-004  	1.03298E+005  	3.00394E-003  	3.00394E-003  	100uA         
4781          	3:07:40:00.210	1             	3:07:40:00.210	4             	3:06:40:00.000	3.81945E-005  	3.94588E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50711E-004  	1.03310E+005  	3.00458E-003  	3.00458E-003  	100uA         
4782          	3:07:41:00.210	1             	3:07:41:00.210	4             	3:06:41:00.000	3.81975E-005  	3.94619E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50735E-004  	1.03310E+005  	3.00522E-003  	3.00522E-003  	100uA         
4783          	3:07:42:00.210	1             	3:07:42:00.210	4             	3:06:42:00.000	3.81975E-005  	3.94604E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50729E-004  	1.03306E+005  	3.00585E-003  	3.00585E-003  	100uA         
4784          	3:07:43:00.210	1             	3:07:43:00.210	4             	3:06:43:00.000	3.81945E-005  	3.94651E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50735E-004  	1.03327E+005  	3.00649E-003  	3.00649E-003  	100uA         
4785          	3:07:44:00.210	1             	3:07:44:00.210	4             	3:06:44:00.000	3.81945E-005  	3.94667E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50741E-004  	1.03331E+005  	3.00713E-003  	3.00713E-003  	100uA         
4786          	3:07:45:00.210	1             	3:07:45:00.210	4             	3:06:45:00.000	3.81975E-005  	3.94667E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50753E-004  	1.03323E+005  	3.00776E-003  	3.00776E-003  	100uA         
4787          	3:07:46:00.210	1             	3:07:46:00.210	4             	3:06:46:00.000	3.81945E-005  	3.94699E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50753E-004  	1.03339E+005  	3.00840E-003  	3.00840E-003  	100uA         
4788          	3:07:47:00.210	1             	3:07:47:00.210	4             	3:06:47:00.000	3.81975E-005  	3.94699E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50765E-004  	1.03331E+005  	3.00903E-003  	3.00904E-003  	100uA         
4789          	3:07:48:00.210	1             	3:07:48:00.210	4             	3:06:48:00.000	3.81914E-005  	3.94699E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50741E-004  	1.03348E+005  	3.00967E-003  	3.00967E-003  	100uA         
4790          	3:07:49:00.210	1             	3:07:49:00.210	4             	3:06:49:00.000	3.81945E-005  	3.94730E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50765E-004  	1.03348E+005  	3.01031E-003  	3.01031E-003  	100uA         
4791          	3:07:50:00.210	1             	3:07:50:00.210	4             	3:06:50:00.000	3.81975E-005  	3.94762E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50789E-004  	1.03348E+005  	3.01094E-003  	3.01095E-003  	100uA         
4792          	3:07:51:00.210	1             	3:07:51:00.210	4             	3:06:51:00.000	3.81883E-005  	3.94762E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50753E-004  	1.03372E+005  	3.01158E-003  	3.01158E-003  	100uA         
4793          	3:07:52:00.210	1             	3:07:52:00.210	4             	3:06:52:00.000	3.81914E-005  	3.94762E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50765E-004  	1.03364E+005  	3.01222E-003  	3.01222E-003  	100uA         
4794          	3:07:53:00.210	1             	3:07:53:00.210	4             	3:06:53:00.000	3.81975E-005  	3.94778E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50795E-004  	1.03352E+005  	3.01285E-003  	3.01286E-003  	100uA         
4795          	3:07:54:00.210	1             	3:07:54:00.210	4             	3:06:54:00.000	3.81945E-005  	3.94778E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50783E-004  	1.03360E+005  	3.01349E-003  	3.01349E-003  	100uA         
4796          	3:07:55:00.210	1             	3:07:55:00.210	4             	3:06:55:00.000	3.81975E-005  	3.94810E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50807E-004  	1.03360E+005  	3.01413E-003  	3.01413E-003  	100uA         
4797          	3:07:56:00.210	1             	3:07:56:00.210	4             	3:06:56:00.000	3.81945E-005  	3.94810E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50795E-004  	1.03368E+005  	3.01476E-003  	3.01477E-003  	100uA         
4798          	3:07:57:00.210	1             	3:07:57:00.210	4             	3:06:57:00.000	3.81945E-005  	3.94841E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50808E-004  	1.03377E+005  	3.01540E-003  	3.01540E-003  	100uA         
4799          	3:07:58:00.210	1             	3:07:58:00.210	4             	3:06:58:00.000	3.81914E-005  	3.94841E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50795E-004  	1.03385E+005  	3.01604E-003  	3.01604E-003  	100uA         
4800          	3:07:59:00.210	1             	3:07:59:00.210	4             	3:06:59:00.000	3.81945E-005  	3.94873E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50820E-004  	1.03385E+005  	3.01667E-003  	3.01668E-003  	100uA         
4801          	3:08:00:00.210	1             	3:08:00:00.210	4             	3:07:00:00.000	3.81914E-005  	3.94857E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50801E-004  	1.03389E+005  	3.01731E-003  	3.01731E-003  	100uA         
4802          	3:08:01:00.210	1             	3:08:01:00.210	4             	3:07:01:00.000	3.81914E-005  	3.94920E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50826E-004  	1.03406E+005  	3.01795E-003  	3.01795E-003  	100uA         
4803          	3:08:02:00.210	1             	3:08:02:00.210	4             	3:07:02:00.000	3.82006E-005  	3.94889E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.50850E-004  	1.03372E+005  	3.01858E-003  	3.01859E-003  	100uA         
